Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Latitude,Longitude ,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality
43075,North Africa,"February 07, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43076,North Africa,"February 07, 2016",2016,Feb,7,0,7,0,0,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.0295078,14.3890835,Unknown,Not Available,Northern Africa,2
43077,North Africa,"February 07, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0316722,35.3417723,Unknown,Not Available,Northern Africa,2
43078,North Africa,"February 07, 2016",2016,Feb,4,0,4,0,0,0,0,Sickness and lack of access to medicines,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43072,North Africa,"February 06, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Sinai, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),29.5056218,33.9750461,Unknown,Not Available,Northern Africa,2
42553,Middle East,"February 05, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,Syrian/Turkish border near Abu Zallah village,Syrian Observatory for Human Rights,36.751815,38.6564204,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42635,Mediterranean,"February 05, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"Punta de Tarifa, Spain",Asociación Pro Derechos Humanos de Andalucía,36.0034318,-5.6173509,Western Mediterranean,http://bit.ly/2aPlDBP,Uncategorized,3
43071,North Africa,"February 05, 2016",2016,Feb,5,0,5,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
42417,Mediterranean,"February 02, 2016",2016,Feb,9,0,9,13,0,0,2,Drowning,"off the coast of Seferihisar, Izmir, Turkey. Possibly en route to Samos, Greece",Hurriyet Daily News,37.7245805,26.6778283,Eastern Mediterranean,http://bit.ly/1QEcPd6,Uncategorized,1
42423,North Africa,"February 02, 2016",2016,Feb,7,0,7,42,0,7,0,Drowning,"Between Dakhla, Western Sahara and Gran Canaria, Spain",20 Minutos,26.9455294,-15.5943805,Unknown,http://bit.ly/1RspWjK,Uncategorized,1
42828,Caribbean,"February 01, 2016",2016,Feb,1,0,1,0,0,1,0,Murdered,"Restauración municipality, Municipal de Copey, Dajabon, Dominican Republic",7 días,19.5488493,-71.721089,Unknown,http://bit.ly/2mOpLDt,Caribbean,1
43030,Horn of Africa,"February 01, 2016",2016,Feb,20,0,20,0,0,0,0,Drowning,Straits of Yemen,UNHCR,12.4339758,46.4207584,Horn Africa to Yemen,Not Available,Eastern Africa,4
43137,Sub-Saharan Africa,"February 01, 2016",2016,Feb,1,0,1,0,0,0,0,Vehicle Accident,"Unspecified location, Niger",MHub,17.5970637,5.7414968,Unknown,Not Available,Western Africa,2
43138,North Africa,"February 01, 2016",2016,Feb,2,0,2,0,0,0,0,Dehydration,"Sahara Desert, between Guerrara, Algeria and Subratha, Libya",MHub,27.3499391,9.7366729,Unknown,Not Available,Northern Africa,2
42425,Mediterranean,"January 31, 2016",2016,Jan,3,0,3,12,0,0,2,Drowning,"off the coast of Didim, Aydin, Turkey, en route to Farmakonisi, Greece",Hurriyet Daily News,37.348625,27.2742309,Eastern Mediterranean,http://bit.ly/1SpNCGV,Uncategorized,1
42642,US-Mexico Border,"January 31, 2016",2016,Jan,1,0,1,3,0,0,0,Vehicle Accident,"Mines Road, Laredo, Webb County, Texas",Webb County Office of the Medical Examiner- Dr Corinne Stern,27.7155889,-99.6987461,Central America to US,http://bit.ly/2aUGjUL,Northern America,5
42918,US-Mexico Border,"January 31, 2016",2016,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
44394,US-Mexico Border,"January 31, 2016",2016,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, Brownsville, Cameron County, Texas, USA",Hoy Tamaulipas,25.89901347,-97.49821186,Central America to US,http://bit.ly/2EFgQhC,Northern America,1
42402,Mediterranean,"January 30, 2016",2016,Jan,39,0,39,75,0,0,5,Drowning,"between Ayvacik, Canakkale, Turkey and Lesvos, Greece",Turkish Coast Guard via IOM Athens. AFP and the Guardian,39.2893824,26.4734281,Eastern Mediterranean,"http://ab.co/1nvdpjx, http://bit.ly/20zmHt5",Uncategorized,5
42480,Central America,"January 30, 2016",2016,Jan,1,0,1,0,0,1,0,Murdered,"Near Mexico City, Mexico",vTV,19.39068,-99.2836983,Central America to US,http://bit.ly/1SNISGK,Central America,1
42958,Mediterranean,"January 30, 2016",2016,Jan,6,64,70,50,0,0,0,Drowning,Channel of Sicily,IOM Italy,37.0930737,11.8610189,Central Mediterranean,Not Available,Uncategorized,4
43062,North Africa,"January 30, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Awel Abass, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),30.0676826,31.3357115,Unknown,Not Available,Northern Africa,2
42461,US-Mexico Border,"January 29, 2016",2016,Jan,1,0,1,0,0,1,0,Hypothermia,"Rio Grande at Piedras Negras, Cohauila, Mexico",Radio Zacalo,28.6901482,-100.5676516,Central America to US,http://bit.ly/1pNEq38,Central America,1
42552,Middle East,"January 29, 2016",2016,Jan,1,0,1,0,0,1,1,Sickness and lack of access to medicines,Syrian/Turkish border near Al-Raqqah governate,Syrian Observatory for Human Rights,36.4505102,38.9514836,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
43059,North Africa,"January 29, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),17.6922271,33.9762492,Unknown,Not Available,Northern Africa,2
43060,North Africa,"January 29, 2016",2016,Jan,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Sudan border with Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.9067695,30.8222529,Unknown,Not Available,Northern Africa,2
43061,North Africa,"January 29, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.285107,31.5204557,Unknown,Not Available,Northern Africa,2
42943,Middle East,"January 28, 2016",2016,Jan,1,0,1,0,0,1,0,"Exposure, Hypothermia","Van province, Turkey",Daily Sabah,38.5504106,43.0269097,Unknown,https://bitly.com/,Western Asia,1
43027,Mediterranean,"January 28, 2016",2016,Jan,26,15,41,9,6,10,10,Drowning,"off the coast of Samos, Greece",Hellenic Coast Guard,37.7245805,26.6778283,Eastern Mediterranean,http://www.hcg.gr/node/11948,Uncategorized,1
42434,Mediterranean,"January 27, 2016",2016,Jan,7,0,7,2,2,4,2,Drowning,"off the northern coast of Kos, Greece",Hellenic Coast Guard,36.9266003,27.2641593,Eastern Mediterranean,http://bit.ly/2045Ul3andhttp://www.hcg.gr/node/11900,Uncategorized,5
42551,Middle East,"January 27, 2016",2016,Jan,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border,Syrian Observatory for Human Rights,36.4614791,37.1258349,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42405,Mediterranean,"January 26, 2016",2016,Jan,5,16,21,1,0,0,3,Drowning,"Didim district, Aydin, Turkey, likely en route to Farmakonissi",Hurriyet Daily News,37.376094,27.264729,Eastern Mediterranean,http://bit.ly/1K8kHEc,Uncategorized,1
42416,Southeast Asia,"January 26, 2016",2016,Jan,23,12,35,0,9,4,0,Drowning,"beach near Bandar Penawar, Malaysia",SBS,1.5296432,104.2036279,Unknown,http://bit.ly/1PPhpC8,South-eastern Asia,1
42907,Mediterranean,"January 26, 2016",2016,Jan,1,0,1,0,0,1,0,Drowning,"Glyfo beach, Samos, Greece",Hellenic Coast Guard,37.7245805,26.6778283,Eastern Mediterranean,http://www.hcg.gr/node/11895,Uncategorized,5
42916,US-Mexico Border,"January 26, 2016",2016,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42917,US-Mexico Border,"January 26, 2016",2016,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42411,Europe,"January 25, 2016",2016,Jan,1,0,1,2,0,1,0,Murdered,"Kilkis, Greece near border with FYRO Macedonia","Greek Reporter, AFP",41.0023608,22.8418114,Western Balkans,"http://bit.ly/1OK9318, http://yhoo.it/1K88Gi5",Southern Europe,3
42412,Middle East,"January 25, 2016",2016,Jan,1,0,1,5,1,0,0,Hypothermia,"Masnaa, Lebanon",Gulf News,33.6982498,35.9135246,Unknown,http://bit.ly/1OK96Kl,Western Asia,1
42413,Middle East,"January 25, 2016",2016,Jan,3,0,3,0,0,0,0,Hypothermia,Lebanon,Gulf News,33.8722894,35.3033072,Unknown,http://bit.ly/1OK96Kl,Western Asia,1
42550,Middle East,"January 25, 2016",2016,Jan,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Syrian/Turkish border near Derbassiyeh, Al-Hasakah province",Syrian Observatory for Human Rights,37.04621,40.5417725,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42906,Mediterranean,"January 25, 2016",2016,Jan,2,0,2,0,0,2,0,Drowning,"Samos, Greece",Hellenic Coast Guard,37.7245805,26.6778283,Eastern Mediterranean,http://www.hcg.gr/node/11895,Uncategorized,5
42915,US-Mexico Border,"January 25, 2016",2016,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42956,Mediterranean,"January 25, 2016",2016,Jan,1,0,1,0,0,1,1,Unknown,Brought with many migrants to Sicily,IOM Rome,37.3439399,14.1114399,Central Mediterranean,Not Available,Uncategorized,4
42957,Mediterranean,"January 25, 2016",2016,Jan,1,0,1,700,0,1,1,Unknown,Between North Africa and Sicily,IOM Italy,34.9627329,13.8863347,Central Mediterranean,Not Available,Uncategorized,4
42903,Mediterranean,"January 24, 2016",2016,Jan,1,0,1,0,1,0,1,Drowning,"Found on Lesvos Island, Greece. Kagia beach. ",Hellenic Coast Guard via IOM Athens,37.596379,26.424823,Eastern Mediterranean,http://www.hcg.gr/node/11886,Uncategorized,5
42904,Mediterranean,"January 24, 2016",2016,Jan,1,0,1,0,0,1,0,Drowning,"Skyros island, Greece",Hellenic Coast Guard,38.8729316,24.4179892,Eastern Mediterranean,http://www.hcg.gr/node/11888,Uncategorized,5
42905,Mediterranean,"January 24, 2016",2016,Jan,2,0,2,0,1,1,0,Drowning,"northeast of Samos, Greece",Hellenic Coast Guard,37.7245805,26.6778283,Eastern Mediterranean,http://www.hcg.gr/node/11888,Uncategorized,5
42512,Europe,"January 23, 2016",2016,Jan,1,0,1,0,0,1,0,"Fall from truck, Crushed","Ancona, Italy. Had likely come on ferry from Greece.",Corriere Adriatico,43.6178474,13.4913043,Unknown,http://bit.ly/1WHrois,Southern Europe,1
42902,Mediterranean,"January 23, 2016",2016,Jan,1,0,1,0,0,1,0,Drowning,"Found off the north coast of Samos Island, Greece",Hellenic Coast Guard via IOM Athens,37.7245805,26.6778283,Eastern Mediterranean,http://www.hcg.gr/node/11885,Uncategorized,5
42938,Europe,"January 23, 2016",2016,Jan,1,0,1,0,0,1,0,Hypothermia,"Western Bulgaria, near Serbian border",UNHCR,42.8472657,22.7585621,Western Balkans,http://www.unhcr.org/56aa19556.html,Eastern Europe,4
42410,US-Mexico Border,"January 21, 2016",2016,Jan,1,0,1,0,0,1,0,Drowning,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",Hoy Tamaulipas,27.4531416,-99.6148525,Central America to US,http://bit.ly/1ndeAUz,Central America,1
42473,Mediterranean,"January 21, 2016",2016,Jan,13,11,24,25,4,1,5,Drowning,"Off Turkey's western Foça coast, Izmir. En route to Lesvos, Greece",Today's Zaman,38.7042006,26.5939167,Eastern Mediterranean,"http://bit.ly/1RN3kLx, http://bit.ly/1UfZgkO, http://bit.ly/1Pa56nW",Uncategorized,3
42489,Caribbean,"January 21, 2016",2016,Jan,1,0,1,5,0,1,0,Shot,"10 km from Palmilla, Dominican Republic",Avance 24 en Linea,18.8376763,-70.8791497,Unknown,http://bit.ly/1UCG9n8,Caribbean,1
42549,Middle East,"January 21, 2016",2016,Jan,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,36.7188825,39.4889524,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42900,Mediterranean,"January 21, 2016",2016,Jan,8,0,8,41,2,0,6,Drowning,"Farmakonisi, Greece",Hellenic Coast Guard via IOM Greece,37.2910973,27.073482,Eastern Mediterranean,http://www.hcg.gr/node/11879,Uncategorized,5
42901,Mediterranean,"January 21, 2016",2016,Jan,35,9,44,26,17,7,11,Drowning,"Kalymnos, Greece",Hellenic Coast Guard via IOM Greece,36.9505901,26.9752129,Eastern Mediterranean,"http://www.hcg.gr/node/11879, http://www.hcg.gr/node/11882",Uncategorized,5
43058,North Africa,"January 21, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"10 hours walking from Senafe, Eritrea, towards the border with Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.6586717,39.402114,Unknown,Not Available,Eastern Africa,2
42409,Mediterranean,"January 20, 2016",2016,Jan,2,0,2,46,1,1,1,Hypothermia,"between Turkey and Lesvos, Greece","Xinhua, The Pappas Post",39.2825019,26.4139869,Eastern Mediterranean,"http://bit.ly/1nb4FyJ, http://bit.ly/1WwG2sK",Uncategorized,3
42415,Sub-Saharan Africa,"January 20, 2016",2016,Jan,14,0,14,1,0,0,1,Vehicle Accident,"near Mokopane, Limpopo Province, South Africa","UBAlert, Chronicle.co.zw",-24.1813121,28.9764104,Unknown,"http://bit.ly/1Pjv6Pr, http://bit.ly/1SyUYaB",Southern Africa,3
42610,Central America,"January 20, 2016",2016,Jan,1,0,1,0,0,0,0,Vehicle Accident,"Villahermosa, Tabasco, Mexico",Dario Present,17.9927635,-92.9881407,Central America to US,http://bit.ly/29yaGC5,Central America,1
42937,Europe,"January 20, 2016",2016,Jan,1,0,1,0,0,1,0,Hypothermia,"Western Bulgaria, near Serbian border",UNHCR,42.8472657,22.7585621,Western Balkans,http://www.unhcr.org/56aa19556.html,Eastern Europe,4
43053,Horn of Africa,"January 20, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Near Garowe, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),8.4066579,48.4713577,Unknown,Not Available,Eastern Africa,2
43054,Horn of Africa,"January 20, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Near Hargeysa, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),9.5488981,44.0293346,Unknown,Not Available,Eastern Africa,2
43055,North Africa,"January 20, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Near Kessela, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.4558144,36.3787571,Unknown,Not Available,Northern Africa,2
43056,North Africa,"January 20, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Shemaliya, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),19.4022552,27.9053789,Unknown,Not Available,Northern Africa,2
43057,North Africa,"January 20, 2016",2016,Jan,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),17.6922271,33.9762492,Unknown,Not Available,Northern Africa,2
43051,North Africa,"January 19, 2016",2016,Jan,14,0,14,0,0,0,0,Dehydration,"Sahara Desert, Kurfra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43052,Horn of Africa,"January 19, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Near Jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),9.3521044,42.7773712,Unknown,Not Available,Eastern Africa,2
42899,Mediterranean,"January 18, 2016",2016,Jan,1,0,1,0,0,0,0,Drowning,"found on Fournoi Island, Greece",Hellenic Coast Guard,37.596379,26.424823,Eastern Mediterranean,http://www.hcg.gr/node/11863,Uncategorized,5
42955,Mediterranean,"January 18, 2016",2016,Jan,1,8,9,0,0,0,0,Drowning,Channel of Sicily,IOM Italy,37.0930737,11.8610189,Central Mediterranean,Not Available,Uncategorized,4
43050,Sub-Saharan Africa,"January 18, 2016",2016,Jan,4,0,4,0,0,0,0,Sickness and lack of access to medicines,"In the sea, off the coast of Mombassa, Kenya",Mixed Migration Monitoring Mechanism Initiative (4Mi),-4.0597504,39.7015188,Unknown,Not Available,Eastern Africa,2
42419,Europe,"January 17, 2016",2016,Jan,1,0,1,0,0,1,0,Hypothermia,"found in car, on road 2 km from Alakurtti, Russia en route to Finland",The Barents Observer,66.9299814,30.2313597,Unknown,http://bit.ly/1Qi9eDb,Eastern Europe,1
42548,Middle East,"January 17, 2016",2016,Jan,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border at Ras al-Ayn (Sri Kaneh) area,Syrian Observatory for Human Rights,36.9673013,40.3712527,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42914,US-Mexico Border,"January 17, 2016",2016,Jan,1,0,1,0,0,1,0,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42547,Middle East,"January 16, 2016",2016,Jan,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,36.7188825,39.4889524,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42897,Mediterranean,"January 16, 2016",2016,Jan,6,0,6,1,3,2,0,Drowning,"washed up on Samos, Greece",Hellenic Coast Guard,37.7394729,26.9239091,Eastern Mediterranean,http://www.hcg.gr/node/11850,Uncategorized,5
42898,Mediterranean,"January 16, 2016",2016,Jan,1,0,1,0,0,0,0,Drowning,"washed up on Samos, Greece, in Remataki area",Hellenic Coast Guard,37.7394729,26.9239091,Eastern Mediterranean,http://www.hcg.gr/node/11850,Uncategorized,5
42435,Mediterranean,"January 15, 2016",2016,Jan,1,0,1,63,0,0,1,Unknown,"after boat reached Farmakonissi, Greece",Hellenic Coast Guard,37.2910973,27.073482,Eastern Mediterranean,http://bit.ly/209Czm1,Uncategorized,5
42523,Mediterranean,"January 15, 2016",2016,Jan,3,0,3,20,0,0,3,Drowning,"off coast of Agathonisi, near Didim, Turkey",Hellenic Coast Guard,37.3450251,27.2805163,Eastern Mediterranean,http://bit.ly/1ZvuBkR,Uncategorized,5
42524,Mediterranean,"January 15, 2016",2016,Jan,4,0,4,9,0,0,3,Drowning,"off coast of Ahmetce area of Ayvacik, Turkey, en route to Lesvos",Daily Sabah,39.5280925,26.4957204,Eastern Mediterranean,http://bit.ly/1ZvuBkR,Uncategorized,1
43048,North Africa,"January 15, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Sinai, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),29.5056218,33.9750461,Unknown,Not Available,Northern Africa,2
43049,North Africa,"January 15, 2016",2016,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.5015341,32.5025561,Unknown,Not Available,Northern Africa,2
